,Image_Name,Area_avg,Area_max,Area_std,Aspect_ratio_avg,Roundness_avg,Roundness_std,Max angle,Uniqueness_avg,Uniqueness_std,Pore counts,RDF025,pc1,pc2,pc3,pore%,Sample,Power,Speed,Energy_Density,Normalized_Enthalpy,mu,sigma,skewness,kurtosis,Simulation temperature skeweness,Simulation length,Simulation width,Simulation depth,Simulation ratio
62,8_1_2,121.677,297.043,74.293,1.323,0.868,0.075,90.0,0.821,0.226,19.0,71.8,-0.3763778909803748,-0.0001876706920108,0.0003987038213397,0.08555555555555,8,120.0,850.0,67.22689076,7.327224953,818.3954274361444,23.74956240305566,-0.3725422785735394,0.8873533293363183,1.6094852680569791,0.0002972415,0.0001011021299999,5.489353e-05,2.940012243065503
61,8_1_1,149.015,382.241,112.721,1.29,0.859,0.093,90.0,0.851,0.224,28.0,58.475,-0.2189038326962033,0.0016659062911278,-0.0012973493735031,0.1475,8,120.0,850.0,67.22689076,7.327224953,818.3954274361444,23.74956240305566,-0.3725422785735394,0.8873533293363183,1.6094852680569791,0.0002972415,0.0001011021299999,5.489353e-05,2.940012243065503
92,9_4_4,94.738,230.266,66.68,1.171,0.882,0.041,85.0,0.74,0.234,14.0,68.3,-0.4662405803794726,-0.0005006454252768,0.0007373127150732,0.050277777777770004,9,120.0,900.0,63.49206349,7.120782704,817.5498418575306,23.765281129692895,-0.3748017440012048,0.885376220807411,1.6022975307947958,0.0002809899999999,0.00010736499,5.404491e-05,2.617147358743292
91,9_4_3,137.354,297.043,78.291,1.329,0.867,0.063,90.0,0.861,0.165,20.0,44.725,-0.3381392829788271,0.0006255583570044,-0.0003326269903346,0.10083333333332999,9,120.0,900.0,63.49206349,7.120782704,817.5498418575306,23.765281129692895,-0.3748017440012048,0.885376220807411,1.6022975307947958,0.0002809899999999,0.00010736499,5.404491e-05,2.617147358743292
90,9_4_2,172.699,504.282,123.023,1.319,0.857,0.08,104.0,0.877,0.199,25.0,71.55,-0.2008977847852551,0.0035958372883529,-0.000720176017982,0.15527777777777002,9,120.0,900.0,63.49206349,7.120782704,817.5498418575306,23.765281129692895,-0.3748017440012048,0.885376220807411,1.6022975307947958,0.0002809899999999,0.00010736499,5.404491e-05,2.617147358743292
89,9_4_1,88.013,320.069,73.383,1.072,0.889,0.053,90.0,0.695,0.248,18.0,49.3,-0.4364583748075499,-0.0006208468565199,0.0007262823440093,0.06194444444444001,9,120.0,900.0,63.49206349,7.120782704,817.5498418575306,23.765281129692895,-0.3748017440012048,0.885376220807411,1.6022975307947958,0.0002809899999999,0.00010736499,5.404491e-05,2.617147358743292
88,9_3_4,89.385,170.397,50.188,1.108,0.886,0.035,94.0,0.817,0.125,11.0,73.925,-0.498760139481202,-0.0005569643920745,0.0008410978233172,0.0375,9,120.0,900.0,63.49206349,7.120782704,817.5498418575306,23.765281129692895,-0.3748017440012048,0.885376220807411,1.6022975307947958,0.0002809899999999,0.00010736499,5.404491e-05,2.617147358743292
87,9_3_3,189.631,755.272,173.533,1.421,0.863,0.091,84.0,0.869,0.16,17.0,61.25,-0.308173878654244,0.0029279988610094,-0.0001890551338449,0.11277777777777001,9,120.0,900.0,63.49206349,7.120782704,817.5498418575306,23.765281129692895,-0.3748017440012048,0.885376220807411,1.6022975307947958,0.0002809899999999,0.00010736499,5.404491e-05,2.617147358743292
86,9_3_2,91.339,271.714,69.429,1.217,0.855,0.066,105.0,0.751,0.241,27.0,56.45,-0.3465035731510019,-0.000970677088728,0.000208067165072,0.09722222222222,9,120.0,900.0,63.49206349,7.120782704,817.5498418575306,23.765281129692895,-0.3748017440012048,0.885376220807411,1.6022975307947958,0.0002809899999999,0.00010736499,5.404491e-05,2.617147358743292
85,9_3_1,111.35,425.992,90.733,1.218,0.876,0.049,90.0,0.794,0.203,42.0,52.1,-0.1366107430582881,-0.0004964543207601,-0.0011643736310499,0.17972222222222,9,120.0,900.0,63.49206349,7.120782704,817.5498418575306,23.765281129692895,-0.3748017440012048,0.885376220807411,1.6022975307947958,0.0002809899999999,0.00010736499,5.404491e-05,2.617147358743292
84,9_2_4,125.021,306.254,85.155,1.329,0.857,0.088,101.0,0.837,0.254,17.0,70.975,-0.3990068387268251,-0.0002433185287886,0.0001583704894239,0.07666666666666,9,120.0,900.0,63.49206349,7.120782704,817.5498418575306,23.765281129692895,-0.3748017440012048,0.885376220807411,1.6022975307947958,0.0002809899999999,0.00010736499,5.404491e-05,2.617147358743292
83,9_2_3,107.141,253.292,69.526,1.167,0.875,0.042,90.0,0.734,0.254,17.0,81.15,-0.4217265043078502,-0.0005907996316863,0.0002717679185452,0.06777777777777,9,120.0,900.0,63.49206349,7.120782704,817.5498418575306,23.765281129692895,-0.3748017440012048,0.885376220807411,1.6022975307947958,0.0002809899999999,0.00010736499,5.404491e-05,2.617147358743292
82,9_2_2,139.311,499.677,125.462,1.273,0.84,0.067,90.0,0.83,0.256,22.0,59.175,-0.3032212980296841,0.0014282103735923,-0.0002749759865443,0.11472222222222,9,120.0,900.0,63.49206349,7.120782704,817.5498418575306,23.765281129692895,-0.3748017440012048,0.885376220807411,1.6022975307947958,0.0002809899999999,0.00010736499,5.404491e-05,2.617147358743292
81,9_2_1,89.525,301.648,72.555,1.114,0.892,0.052,90.0,0.767,0.208,33.0,59.5,-0.3130303782029344,-0.0014181801978111,5.2756686346379823e-05,0.11027777777777,9,120.0,900.0,63.49206349,7.120782704,817.5498418575306,23.765281129692895,-0.3748017440012048,0.885376220807411,1.6022975307947958,0.0002809899999999,0.00010736499,5.404491e-05,2.617147358743292
80,9_1_4,120.94,317.767,71.789,1.264,0.879,0.077,143.0,0.84,0.156,23.0,60.575,-0.3437591066550211,-0.0007460234899957,9.634062500986506e-05,0.09833333333333001,9,120.0,900.0,63.49206349,7.120782704,817.5498418575306,23.765281129692895,-0.3748017440012048,0.885376220807411,1.6022975307947958,0.0002809899999999,0.00010736499,5.404491e-05,2.617147358743292
79,9_1_3,130.934,529.611,108.822,1.2,0.878,0.051,90.0,0.776,0.219,29.0,71.1,-0.2448916674394659,0.0011074331664156,3.613639553905936e-05,0.13777777777777,9,120.0,900.0,63.49206349,7.120782704,817.5498418575306,23.765281129692895,-0.3748017440012048,0.885376220807411,1.6022975307947958,0.0002809899999999,0.00010736499,5.404491e-05,2.617147358743292
78,9_1_2,124.255,437.505,92.956,1.223,0.862,0.074,90.0,0.748,0.264,26.0,59.75,-0.2881629763908979,0.00050618395619,-0.0004814381451086,0.12027777777777,9,120.0,900.0,63.49206349,7.120782704,817.5498418575306,23.765281129692895,-0.3748017440012048,0.885376220807411,1.6022975307947958,0.0002809899999999,0.00010736499,5.404491e-05,2.617147358743292
77,9_1_1,110.35,306.254,65.85,1.212,0.865,0.066,90.0,0.806,0.241,39.0,54.725,-0.1269554260817943,0.0002211279546671,-0.0004415647824166,0.18388888888888,9,120.0,900.0,63.49206349,7.120782704,817.5498418575306,23.765281129692895,-0.3748017440012048,0.885376220807411,1.6022975307947958,0.0002809899999999,0.00010736499,5.404491e-05,2.617147358743292
107,10_4_3,86.6,377.636,75.803,1.101,0.885,0.048,90.0,0.733,0.241,46.0,60.5,-0.2069571458965098,-0.002381445930768,-4.209567726038412e-05,0.15222222222222,10,120.0,950.0,60.15037594,6.930860938,817.2223894274395,23.753984452429748,-0.3739332999820666,0.8924681560206529,1.6039009128918578,0.000293798,0.0001024181799999,5.488621e-05,2.8686118030998013
106,10_4_2,101.555,755.272,138.364,1.189,0.856,0.061,104.0,0.693,0.255,29.0,45.8,-0.2974152146278087,0.0011261681083155,0.0001907378473525,0.11666666666666,10,120.0,950.0,60.15037594,6.930860938,817.2223894274395,23.753984452429748,-0.3739332999820666,0.8924681560206529,1.6039009128918578,0.000293798,0.0001024181799999,5.488621e-05,2.8686118030998013
105,10_4_1,145.232,276.319,84.158,1.181,0.885,0.051,97.0,0.827,0.247,14.0,110.6,-0.4088145368174706,0.0001181867362024,-2.671072599277732e-05,0.07277777777777,10,120.0,950.0,60.15037594,6.930860938,817.2223894274395,23.753984452429748,-0.3739332999820666,0.8924681560206529,1.6039009128918578,0.000293798,0.0001024181799999,5.488621e-05,2.8686118030998013
108,10_4_4,117.124,462.834,109.467,1.177,0.881,0.057,114.0,0.784,0.225,37.0,58.95,-0.1786875032714496,0.0004128114221171,-0.000755018383799,0.16333333333333,10,120.0,950.0,60.15037594,6.930860938,817.2223894274395,23.753984452429748,-0.3739332999820666,0.8924681560206529,1.6039009128918578,0.000293798,0.0001024181799999,5.488621e-05,2.8686118030998013
103,10_3_3,96.328,345.399,67.592,1.142,0.885,0.043,90.0,0.781,0.194,36.0,74.775,-0.2447340049235519,-0.0012730930260295,6.019681506874213e-05,0.13722222222222,10,120.0,950.0,60.15037594,6.930860938,817.2223894274395,23.753984452429748,-0.3739332999820666,0.8924681560206529,1.6039009128918578,0.000293798,0.0001024181799999,5.488621e-05,2.8686118030998013
102,10_3_2,128.765,292.438,77.577,1.312,0.867,0.064,98.0,0.88,0.161,25.0,75.55,-0.3001243792661837,3.4666831381691975e-05,-7.674853600037479e-05,0.11555555555555,10,120.0,950.0,60.15037594,6.930860938,817.2223894274395,23.753984452429748,-0.3739332999820666,0.8924681560206529,1.6039009128918578,0.000293798,0.0001024181799999,5.488621e-05,2.8686118030998013
101,10_3_1,182.264,575.664,152.83,1.361,0.858,0.117,77.0,0.859,0.198,26.0,53.4,-0.1887002153428997,0.004081488724149,-0.0010893162406025,0.15972222222222,10,120.0,950.0,60.15037594,6.930860938,817.2223894274395,23.753984452429748,-0.3739332999820666,0.8924681560206529,1.6039009128918578,0.000293798,0.0001024181799999,5.488621e-05,2.8686118030998013
100,10_2_4,76.608,294.74,61.642,1.201,0.864,0.078,102.0,0.702,0.246,52.0,68.175,-0.2009569155448885,-0.0030267641811552,0.0006477460691954,0.15444444444444,10,120.0,950.0,60.15037594,6.930860938,817.2223894274395,23.753984452429748,-0.3739332999820666,0.8924681560206529,1.6039009128918578,0.000293798,0.0001024181799999,5.488621e-05,2.8686118030998013
104,10_3_4,87.093,324.675,64.266,1.213,0.868,0.055,95.0,0.75,0.235,113.0,71.275,0.3987975714354262,-0.0065116407411471,-0.0004086820705974,0.39111111111110997,10,120.0,950.0,60.15037594,6.930860938,817.2223894274395,23.753984452429748,-0.3739332999820666,0.8924681560206529,1.6039009128918578,0.000293798,0.0001024181799999,5.488621e-05,2.8686118030998013
98,10_2_2,149.673,888.826,183.079,1.219,0.874,0.089,90.0,0.785,0.23,19.0,37.525,-0.3346999094298497,0.0021666399959106,0.0001857368669315,0.10277777777777,10,120.0,950.0,60.15037594,6.930860938,817.2223894274395,23.753984452429748,-0.3739332999820666,0.8924681560206529,1.6039009128918578,0.000293798,0.0001024181799999,5.488621e-05,2.8686118030998013
97,10_2_1,117.691,373.031,99.085,1.149,0.878,0.041,104.0,0.884,0.191,18.0,46.7,-0.3883778116385731,9.322431040399504e-05,1.5301310609486277e-05,0.08083333333333001,10,120.0,950.0,60.15037594,6.930860938,817.2223894274395,23.753984452429748,-0.3739332999820666,0.8924681560206529,1.6039009128918578,0.000293798,0.0001024181799999,5.488621e-05,2.8686118030998013
96,10_1_4,96.954,225.66,65.347,1.195,0.86,0.06,96.0,0.71,0.29,19.0,84.425,-0.4086027564322906,-0.0009498597983454,0.0004323330604083,0.07277777777777,10,120.0,950.0,60.15037594,6.930860938,817.2223894274395,23.753984452429748,-0.3739332999820666,0.8924681560206529,1.6039009128918578,0.000293798,0.0001024181799999,5.488621e-05,2.8686118030998013
95,10_1_3,131.852,472.045,102.052,1.261,0.862,0.079,93.0,0.84,0.221,23.0,70.35,-0.2911928278212168,0.0002760989805657,-0.0004968641878842,0.11916666666666001,10,120.0,950.0,60.15037594,6.930860938,817.2223894274395,23.753984452429748,-0.3739332999820666,0.8924681560206529,1.6039009128918578,0.000293798,0.0001024181799999,5.488621e-05,2.8686118030998013
94,10_1_2,124.782,301.648,76.821,1.344,0.867,0.069,97.0,0.784,0.223,21.0,71.85,-0.3466246545541988,5.566665284548726e-06,0.0001262416482238,0.09722222222222,10,120.0,950.0,60.15037594,6.930860938,817.2223894274395,23.753984452429748,-0.3739332999820666,0.8924681560206529,1.6039009128918578,0.000293798,0.0001024181799999,5.488621e-05,2.8686118030998013
93,10_1_1,149.262,400.662,117.379,1.274,0.842,0.093,104.0,0.81,0.283,28.0,55.05,-0.2097982793711281,0.0017501024697641,-0.0012436966581656,0.15111111111111,10,120.0,950.0,60.15037594,6.930860938,817.2223894274395,23.753984452429748,-0.3739332999820666,0.8924681560206529,1.6039009128918578,0.000293798,0.0001024181799999,5.488621e-05,2.8686118030998013
99,10_2_3,143.998,994.748,191.572,1.202,0.857,0.086,104.0,0.801,0.238,28.0,84.85,-0.231164938190018,0.0027178047949968,-0.0005633653015458,0.14305555555555,10,120.0,950.0,60.15037594,6.930860938,817.2223894274395,23.753984452429748,-0.3739332999820666,0.8924681560206529,1.6039009128918578,0.000293798,0.0001024181799999,5.488621e-05,2.8686118030998013
122,11_4_3,117.052,506.585,98.654,1.268,0.859,0.074,104.0,0.813,0.21,54.0,60.05,-0.011133762157899,-7.909557528704101e-05,-0.0016854433511444,0.22916666666666,11,120.0,1000.0,57.14285714,6.75536762,816.5549623267466,23.7644996342658,-0.3755468388169953,0.8800213546609132,1.539605379708962,0.0002949506,0.00010991336,5.438239e-05,2.6834826994643786
121,11_4_2,148.862,478.953,108.341,1.332,0.855,0.065,122.0,0.846,0.218,71.0,62.95,0.3826388665940415,0.0023138808340473,-0.004104135478824,0.38472222222221997,11,120.0,1000.0,57.14285714,6.75536762,816.5549623267466,23.7644996342658,-0.3755468388169953,0.8800213546609132,1.539605379708962,0.0002949506,0.00010991336,5.438239e-05,2.6834826994643786
119,11_3_3,116.826,405.268,79.519,1.218,0.877,0.051,94.0,0.809,0.213,68.0,52.275,0.1730830696245871,-0.0029195723007448,-0.0016859303686875,0.30222222222222,11,120.0,1000.0,57.14285714,6.75536762,816.5549623267466,23.7644996342658,-0.3755468388169953,0.8800213546609132,1.539605379708962,0.0002949506,0.00010991336,5.438239e-05,2.6834826994643786
118,11_3_2,126.571,743.759,126.378,1.275,0.856,0.071,111.0,0.823,0.247,61.0,57.2,0.1359810923642748,0.0019319866347052,-0.0021667422345297,0.2875,11,120.0,1000.0,57.14285714,6.75536762,816.5549623267466,23.7644996342658,-0.3755468388169953,0.8800213546609132,1.539605379708962,0.0002949506,0.00010991336,5.438239e-05,2.6834826994643786
117,11_3_1,112.521,499.677,93.291,1.245,0.866,0.06,94.0,0.796,0.233,82.0,66.775,0.2792206245148812,-0.0013049495869897,-0.0030956870213198,0.34333333333333,11,120.0,1000.0,57.14285714,6.75536762,816.5549623267466,23.7644996342658,-0.3755468388169953,0.8800213546609132,1.539605379708962,0.0002949506,0.00010991336,5.438239e-05,2.6834826994643786
116,11_2_4,102.984,278.622,66.922,1.328,0.854,0.078,118.0,0.828,0.197,58.0,61.4,-0.0078692857590829,-0.0031226780046936,-0.0003825066824563,0.23027777777777,11,120.0,1000.0,57.14285714,6.75536762,816.5549623267466,23.7644996342658,-0.3755468388169953,0.8800213546609132,1.539605379708962,0.0002949506,0.00010991336,5.438239e-05,2.6834826994643786
115,11_2_3,108.376,373.031,71.849,1.251,0.871,0.07,99.0,0.828,0.218,61.0,69.45,0.0545842044125851,-0.0032763275296238,-0.0012174783910417,0.255,11,120.0,1000.0,57.14285714,6.75536762,816.5549623267466,23.7644996342658,-0.3755468388169953,0.8800213546609132,1.539605379708962,0.0002949506,0.00010991336,5.438239e-05,2.6834826994643786
120,11_4_1,99.137,331.583,73.837,1.299,0.859,0.061,99.0,0.773,0.226,75.0,65.75,0.130884173096486,-0.002596961684276,-0.0016091248749163,0.28472222222222,11,120.0,1000.0,57.14285714,6.75536762,816.5549623267466,23.7644996342658,-0.3755468388169953,0.8800213546609132,1.539605379708962,0.0002949506,0.00010991336,5.438239e-05,2.6834826994643786
113,11_2_1,123.997,497.374,102.173,1.395,0.845,0.095,108.0,0.84,0.212,73.0,65.45,0.2757310885934402,-0.0008234620758202,-0.0024511342356222,0.34277777777776997,11,120.0,1000.0,57.14285714,6.75536762,816.5549623267466,23.7644996342658,-0.3755468388169953,0.8800213546609132,1.539605379708962,0.0002949506,0.00010991336,5.438239e-05,2.6834826994643786
112,11_1_4,114.377,414.478,77.817,1.331,0.862,0.077,90.0,0.847,0.187,64.0,67.95,0.1157512688038013,-0.0018244814079928,-0.0013550953814955,0.27972222222222,11,120.0,1000.0,57.14285714,6.75536762,816.5549623267466,23.7644996342658,-0.3755468388169953,0.8800213546609132,1.539605379708962,0.0002949506,0.00010991336,5.438239e-05,2.6834826994643786
111,11_1_3,112.074,660.863,102.648,1.313,0.859,0.061,117.0,0.788,0.231,70.0,69.15,0.1699504383743354,2.746407869298475e-05,-0.0008363486929958,0.30111111111111,11,120.0,1000.0,57.14285714,6.75536762,816.5549623267466,23.7644996342658,-0.3755468388169953,0.8800213546609132,1.539605379708962,0.0002949506,0.00010991336,5.438239e-05,2.6834826994643786
110,11_1_2,108.108,428.294,81.333,1.255,0.865,0.058,101.0,0.819,0.199,59.0,63.85,0.0356730711420651,-0.0020024554384433,-0.00163872284902,0.24722222222221998,11,120.0,1000.0,57.14285714,6.75536762,816.5549623267466,23.7644996342658,-0.3755468388169953,0.8800213546609132,1.539605379708962,0.0002949506,0.00010991336,5.438239e-05,2.6834826994643786
109,11_1_1,110.942,610.204,90.352,1.244,0.875,0.06,119.0,0.829,0.192,100.0,63.8,0.4811515352959851,-0.0020235117636163,-0.0020463467903608,0.42361111111111005,11,120.0,1000.0,57.14285714,6.75536762,816.5549623267466,23.7644996342658,-0.3755468388169953,0.8800213546609132,1.539605379708962,0.0002949506,0.00010991336,5.438239e-05,2.6834826994643786
114,11_2_2,118.879,377.636,89.96,1.233,0.863,0.067,98.0,0.809,0.243,75.0,72.625,0.2406917113791961,-0.001606071665598,-0.0025843425017801,0.32805555555555,11,120.0,1000.0,57.14285714,6.75536762,816.5549623267466,23.7644996342658,-0.3755468388169953,0.8800213546609132,1.539605379708962,0.0002949506,0.00010991336,5.438239e-05,2.6834826994643786
138,12_4_4,101.874,467.44,82.38,1.274,0.857,0.091,126.0,0.751,0.237,62.0,66.7,0.0319810967282652,-0.0017265536877328,-0.0009068302356536,0.24611111111111,12,120.0,1050.0,54.42176871,6.592563753,816.139577865097,23.74026336815076,-0.3778136650854503,0.8917320063260776,1.5327847678460729,0.0002793727,0.00010004722,5.088422e-05,2.7924084247418373
137,12_4_3,106.528,308.556,69.994,1.259,0.858,0.073,110.0,0.795,0.229,57.0,63.2,-0.0099203765964645,-0.002695458771769,-0.0012392884275841,0.22944444444444,12,120.0,1050.0,54.42176871,6.592563753,816.139577865097,23.74026336815076,-0.3778136650854503,0.8917320063260776,1.5327847678460729,0.0002793727,0.00010004722,5.088422e-05,2.7924084247418373
136,12_4_2,111.001,647.047,92.35,1.276,0.863,0.082,101.0,0.792,0.216,73.0,65.45,0.1734931828127097,-0.0020521950157059,-0.0018072790072269,0.30194444444444,12,120.0,1050.0,54.42176871,6.592563753,816.139577865097,23.74026336815076,-0.3778136650854503,0.8917320063260776,1.5327847678460729,0.0002793727,0.00010004722,5.088422e-05,2.7924084247418373
135,12_4_1,103.749,428.294,81.606,1.315,0.859,0.081,102.0,0.8,0.218,71.0,68.65,0.1053630652842909,-0.0023161622020779,-0.0008227318212252,0.27499999999999997,12,120.0,1050.0,54.42176871,6.592563753,816.139577865097,23.74026336815076,-0.3778136650854503,0.8917320063260776,1.5327847678460729,0.0002793727,0.00010004722,5.088422e-05,2.7924084247418373
134,12_3_4,120.833,409.873,95.658,1.335,0.856,0.072,118.0,0.818,0.207,61.0,70.95,0.0920426342048127,-0.0012973587546777,-0.0015658085348537,0.26972222222222,12,120.0,1050.0,54.42176871,6.592563753,816.139577865097,23.74026336815076,-0.3778136650854503,0.8917320063260776,1.5327847678460729,0.0002793727,0.00010004722,5.088422e-05,2.7924084247418373
133,12_3_3,128.105,545.73,95.265,1.333,0.854,0.066,111.0,0.848,0.229,90.0,62.875,0.4807689298685227,0.0003348393085626,-0.0028205243476459,0.42305555555554997,12,120.0,1050.0,54.42176871,6.592563753,816.139577865097,23.74026336815076,-0.3778136650854503,0.8917320063260776,1.5327847678460729,0.0002793727,0.00010004722,5.088422e-05,2.7924084247418373
132,12_3_2,112.555,400.662,82.547,1.225,0.865,0.064,90.0,0.797,0.223,67.0,60.025,0.1496098902972707,-0.0017163723371958,-0.0023304768383788,0.29222222222222,12,120.0,1050.0,54.42176871,6.592563753,816.139577865097,23.74026336815076,-0.3778136650854503,0.8917320063260776,1.5327847678460729,0.0002793727,0.00010004722,5.088422e-05,2.7924084247418373
